participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback,varvol_avg_choice,weber_avg_choice
2eade079,B,Instructions,1,block1,high_noise,0,win,6009,0,1,1,0.58,0.48
2eade079,B,Instructions,2,block1,high_noise,0,loss,5434,0,1,0,0.14,0.28
2eade079,B,Instructions,3,block1,high_noise,1,win,2423,1,1,0,0.6,0.6
2eade079,B,Instructions,4,block1,high_noise,1,win,2816,1,1,0,0.8,0.84
2eade079,B,Instructions,5,block1,high_noise,1,win,1278,1,1,0,0.84,0.84
2eade079,B,Instructions,6,block1,high_noise,1,win,797,1,1,0,0.88,1.0
2eade079,B,Instructions,7,block1,high_noise,1,win,697,1,1,0,0.9,0.94
2eade079,B,Instructions,8,block1,high_noise,1,win,622,1,1,0,1.0,0.96
2eade079,B,Instructions,9,block1,high_noise,1,loss,384,1,1,1,0.96,0.88
2eade079,B,Instructions,10,block1,high_noise,0,win,697,0,1,1,0.84,0.9
2eade079,B,Instructions,11,block1,high_noise,0,win,643,0,1,1,0.54,0.48
2eade079,B,Instructions,12,block1,high_noise,0,win,416,0,1,1,0.2,0.26
2eade079,B,Instructions,13,block1,high_noise,0,loss,339,0,1,0,0.1,0.16
2eade079,B,Instructions,14,block1,high_noise,1,loss,526,1,1,1,0.54,0.7
2eade079,B,Instructions,15,block1,high_noise,0,loss,570,0,1,0,0.22,0.26
2eade079,B,Instructions,16,block1,high_noise,0,loss,393,0,1,0,0.62,0.76
2eade079,B,Instructions,17,block1,high_noise,1,win,1591,1,1,0,0.72,0.92
2eade079,B,Instructions,18,block1,high_noise,1,loss,514,1,1,1,0.78,0.86
2eade079,B,Instructions,19,block1,high_noise,1,win,572,1,1,0,0.64,0.7
2eade079,B,Instructions,20,block1,high_noise,1,win,1601,1,1,0,0.86,0.76
2eade079,B,Instructions,21,block1,high_noise,1,win,523,1,1,0,0.88,0.94
2eade079,B,Instructions,22,block1,high_noise,1,win,297,1,1,0,0.94,0.96
2eade079,B,Instructions,23,block1,high_noise,1,loss,176,1,1,1,0.88,0.9
2eade079,B,Instructions,24,block1,high_noise,0,loss,476,0,1,0,0.86,0.88
2eade079,B,Instructions,25,block1,high_noise,0,win,328,1,0,0,0.84,0.94
2eade079,B,Instructions,26,block1,high_noise,0,win,428,1,0,0,0.76,0.7
2eade079,B,Instructions,27,block1,high_noise,0,loss,346,1,0,1,0.54,0.44
2eade079,B,Instructions,28,block1,high_noise,0,win,602,1,0,0,0.78,0.72
2eade079,B,Instructions,29,block1,high_noise,0,win,1751,1,0,0,0.54,0.56
2eade079,B,Instructions,30,block1,high_noise,0,win,488,1,0,0,0.28,0.2
2eade079,B,Instructions,31,block1,high_noise,0,win,412,1,0,0,0.16,0.16
2eade079,B,Instructions,32,block1,high_noise,0,win,166,1,0,0,0.14,0.08
2eade079,B,Instructions,33,block1,high_noise,0,win,617,1,0,0,0.14,0.1
2eade079,B,Instructions,34,block1,high_noise,0,win,355,1,0,0,0.16,0.08
2eade079,B,Instructions,35,block1,high_noise,0,win,407,1,0,0,0.06,0.04
2eade079,B,Instructions,36,block1,high_noise,0,win,350,1,0,0,0.04,0.06
2eade079,B,Instructions,37,block1,high_noise,0,loss,328,1,0,1,0.02,0.08
2eade079,B,Instructions,38,block1,high_noise,1,win,609,0,0,1,0.26,0.2
2eade079,B,Instructions,39,block1,high_noise,1,win,1038,0,0,1,0.58,0.58
2eade079,B,Instructions,40,block1,high_noise,1,win,500,0,0,1,0.84,0.84
2eade079,B,Instructions,41,block1,high_noise,1,win,435,0,0,1,0.86,0.82
2eade079,B,Instructions,42,block1,high_noise,1,win,363,0,0,1,0.88,0.9
2eade079,B,Instructions,43,block1,high_noise,1,loss,539,0,0,0,0.9,0.88
2eade079,B,Instructions,44,block1,high_noise,1,loss,456,0,0,0,0.68,0.68
2eade079,B,Instructions,45,block1,high_noise,0,loss,560,1,0,1,0.16,0.3
2eade079,B,Instructions,46,block1,high_noise,1,loss,641,0,0,0,0.74,0.72
2eade079,B,Instructions,47,block1,high_noise,1,win,445,0,0,1,0.28,0.54
2eade079,B,Instructions,48,block1,high_noise,1,loss,419,0,0,0,0.72,0.74
2eade079,B,Instructions,49,block1,high_noise,1,loss,1023,0,0,0,0.4,0.44
2eade079,B,Instructions,50,block1,high_noise,0,win,649,1,0,0,0.2,0.18
2eade079,B,Instructions,1,block2,medium_noise,0,win,2057,1,0,0,0.16,0.1
2eade079,B,Instructions,2,block2,medium_noise,0,loss,931,1,0,1,0.14,0.14
2eade079,B,Instructions,3,block2,medium_noise,1,win,1424,0,0,1,0.36,0.26
2eade079,B,Instructions,4,block2,medium_noise,1,win,351,0,0,1,0.64,0.5
2eade079,B,Instructions,5,block2,medium_noise,1,loss,515,0,0,0,0.82,0.88
2eade079,B,Instructions,6,block2,medium_noise,1,loss,484,0,0,0,0.38,0.44
2eade079,B,Instructions,7,block2,medium_noise,0,win,535,1,0,0,0.24,0.26
2eade079,B,Instructions,8,block2,medium_noise,0,win,804,1,0,0,0.1,0.26
2eade079,B,Instructions,9,block2,medium_noise,0,win,805,1,0,0,0.1,0.08
2eade079,B,Instructions,10,block2,medium_noise,0,win,162,1,0,0,0.08,0.06
2eade079,B,Instructions,11,block2,medium_noise,0,win,738,1,0,0,0.1,0.02
2eade079,B,Instructions,12,block2,medium_noise,0,win,340,1,0,0,0.1,0.04
2eade079,B,Instructions,13,block2,medium_noise,0,loss,983,1,0,1,0.08,0.06
2eade079,B,Instructions,14,block2,medium_noise,1,loss,1623,1,1,1,0.34,0.06
2eade079,B,Instructions,15,block2,medium_noise,0,loss,383,0,1,0,0.14,0.04
2eade079,B,Instructions,16,block2,medium_noise,0,loss,611,0,1,0,0.46,0.36
