participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback,varvol_avg_choice,weber_avg_choice
8003f702,B,Instructions,44,block1,medium_noise,0,win,1129,1,0,0,0.04,0.02
8003f702,B,Instructions,45,block1,medium_noise,0,win,608,1,0,0,0.06,0.04
8003f702,B,Instructions,46,block1,medium_noise,1,loss,1223,0,0,0,0.08,0.02
8003f702,B,Instructions,47,block1,medium_noise,0,win,760,1,0,0,0.06,0.06
8003f702,B,Instructions,48,block1,medium_noise,0,loss,1206,1,0,1,0.08,0.04
8003f702,B,Instructions,49,block1,medium_noise,1,win,319,0,0,1,0.16,0.12
8003f702,B,Instructions,50,block1,medium_noise,1,loss,966,0,0,0,0.48,0.16
8003f702,B,Instructions,1,block2,high_noise,0,loss,2182,0,1,0,0.14,0.2
8003f702,B,Instructions,2,block2,high_noise,1,win,999,1,1,0,0.38,0.26
8003f702,B,Instructions,3,block2,high_noise,1,win,834,1,1,0,0.74,0.46
8003f702,B,Instructions,4,block2,high_noise,1,win,992,0,0,1,0.86,0.68
8003f702,B,Instructions,5,block2,high_noise,1,loss,2265,0,0,0,0.9,0.88
8003f702,B,Instructions,6,block2,high_noise,0,win,426,1,0,0,0.5,0.38
8003f702,B,Instructions,7,block2,high_noise,0,win,587,1,0,0,0.2,0.18
8003f702,B,Instructions,8,block2,high_noise,1,loss,735,0,0,0,0.12,0.1
8003f702,B,Instructions,9,block2,high_noise,0,loss,382,1,0,1,0.12,0.04
8003f702,B,Instructions,10,block2,high_noise,1,win,361,0,0,1,0.4,0.12
8003f702,B,Instructions,11,block2,high_noise,1,loss,622,0,0,0,0.7,0.3
8003f702,B,Instructions,12,block2,high_noise,0,win,920,1,0,0,0.32,0.1
8003f702,B,Instructions,13,block2,high_noise,1,loss,1027,0,0,0,0.22,0.04
8003f702,B,Instructions,14,block2,high_noise,0,win,378,1,0,0,0.2,0.08
8003f702,B,Instructions,15,block2,high_noise,1,loss,1254,0,0,0,0.18,0.02
8003f702,B,Instructions,16,block2,high_noise,1,loss,569,0,0,0,0.08,0.12
8003f702,B,Instructions,17,block2,high_noise,0,loss,83,1,0,1,0.08,0.06
8003f702,B,Instructions,18,block2,high_noise,1,loss,1008,0,0,0,0.28,0.08
8003f702,B,Instructions,19,block2,high_noise,0,win,740,1,0,0,0.14,0.08
8003f702,B,Instructions,20,block2,high_noise,0,win,552,1,0,0,0.14,0.1
8003f702,B,Instructions,21,block2,high_noise,0,win,723,1,0,0,0.14,0.06
8003f702,B,Instructions,22,block2,high_noise,0,win,629,1,0,0,0.14,0.06
8003f702,B,Instructions,23,block2,high_noise,1,win,923,0,0,1,0.12,0.06
8003f702,B,Instructions,24,block2,high_noise,0,win,773,1,0,0,0.2,0.08
8003f702,B,Instructions,25,block2,high_noise,1,win,549,0,0,1,0.12,0.04
8003f702,B,Instructions,26,block2,high_noise,0,win,873,1,0,0,0.34,0.12
8003f702,B,Instructions,27,block2,high_noise,0,loss,608,1,0,1,0.22,0.04
8003f702,B,Instructions,28,block2,high_noise,1,loss,256,0,0,0,0.38,0.08
8003f702,B,Instructions,29,block2,high_noise,0,loss,795,0,1,0,0.14,0.02
8003f702,B,Instructions,30,block2,high_noise,1,win,432,1,1,0,0.42,0.16
8003f702,B,Instructions,31,block2,high_noise,0,loss,484,0,1,0,0.52,0.38
8003f702,B,Instructions,32,block2,high_noise,1,loss,358,1,1,1,0.82,0.56
8003f702,B,Instructions,33,block2,high_noise,0,loss,211,0,1,0,0.42,0.18
8003f702,B,Instructions,34,block2,high_noise,1,win,819,1,1,0,0.66,0.54
8003f702,B,Instructions,35,block2,high_noise,1,loss,629,1,1,1,0.86,0.74
8003f702,B,Instructions,36,block2,high_noise,0,loss,555,0,1,0,0.62,0.32
8003f702,B,Instructions,37,block2,high_noise,1,win,916,1,1,0,0.74,0.6
8003f702,B,Instructions,38,block2,high_noise,1,win,531,1,1,0,0.84,0.72
8003f702,B,Instructions,39,block2,high_noise,1,loss,620,0,0,0,0.86,0.88
8003f702,B,Instructions,40,block2,high_noise,0,win,81,1,0,0,0.76,0.4
8003f702,B,Instructions,41,block2,high_noise,1,win,2827,0,0,1,0.32,0.2
8003f702,B,Instructions,42,block2,high_noise,1,loss,659,0,0,0,0.8,0.52
8003f702,B,Instructions,43,block2,high_noise,0,loss,427,1,0,1,0.5,0.14
8003f702,B,Instructions,44,block2,high_noise,1,loss,50,0,0,0,0.68,0.48
8003f702,B,Instructions,45,block2,high_noise,0,win,43,1,0,0,0.42,0.3
8003f702,B,Instructions,46,block2,high_noise,0,loss,640,0,1,0,0.28,0.08
8003f702,B,Instructions,47,block2,high_noise,1,loss,1831,1,1,1,0.62,0.28
8003f702,B,Instructions,48,block2,high_noise,0,loss,124,0,1,0,0.34,0.04
8003f702,B,Instructions,49,block2,high_noise,1,win,407,1,1,0,0.64,0.34
8003f702,B,Instructions,50,block2,high_noise,1,win,750,0,0,1,0.68,0.4
