participantId,group,instructionCondition,trialNumber,block,condition,userChoice,outcome,reactionTime,isCorrect,hidden_state,false_feedback,varvol_avg_choice,weber_avg_choice
eef00ebf,B,Instructions,1,block1,high_noise,1,win,4662,1,1,0,0.58,0.48
eef00ebf,B,Instructions,2,block1,high_noise,1,win,2300,1,1,0,0.86,0.72
eef00ebf,B,Instructions,3,block1,high_noise,1,win,1782,1,1,0,0.9,0.84
eef00ebf,B,Instructions,4,block1,high_noise,1,win,1534,1,1,0,0.9,0.9
eef00ebf,B,Instructions,5,block1,high_noise,1,win,1482,1,1,0,0.98,0.92
eef00ebf,B,Instructions,6,block1,high_noise,1,win,1363,1,1,0,0.94,0.98
eef00ebf,B,Instructions,7,block1,high_noise,1,win,1417,1,1,0,0.94,0.96
eef00ebf,B,Instructions,8,block1,high_noise,1,loss,2164,1,1,1,0.96,0.92
eef00ebf,B,Instructions,9,block1,high_noise,1,win,1465,1,1,0,0.74,0.74
eef00ebf,B,Instructions,10,block1,high_noise,1,win,900,1,1,0,0.96,0.96
eef00ebf,B,Instructions,11,block1,high_noise,1,win,582,1,1,0,0.96,0.92
eef00ebf,B,Instructions,12,block1,high_noise,1,win,951,1,1,0,0.98,0.92
eef00ebf,B,Instructions,13,block1,high_noise,1,win,730,1,1,0,0.96,1.0
eef00ebf,B,Instructions,14,block1,high_noise,1,win,648,1,1,0,0.96,1.0
eef00ebf,B,Instructions,15,block1,high_noise,1,win,616,1,1,0,0.92,1.0
eef00ebf,B,Instructions,16,block1,high_noise,1,win,582,1,1,0,0.96,0.96
eef00ebf,B,Instructions,17,block1,high_noise,1,win,533,1,1,0,0.94,0.94
eef00ebf,B,Instructions,18,block1,high_noise,1,win,536,1,1,0,0.92,0.96
eef00ebf,B,Instructions,19,block1,high_noise,1,win,561,1,1,0,0.92,1.0
eef00ebf,B,Instructions,20,block1,high_noise,1,loss,535,1,1,1,0.94,0.94
eef00ebf,B,Instructions,21,block1,high_noise,1,win,499,1,1,0,0.92,0.82
eef00ebf,B,Instructions,22,block1,high_noise,1,loss,450,1,1,1,0.98,0.98
eef00ebf,B,Instructions,23,block1,high_noise,1,win,648,1,1,0,0.64,0.6
eef00ebf,B,Instructions,24,block1,high_noise,1,loss,449,0,0,0,0.98,0.96
eef00ebf,B,Instructions,25,block1,high_noise,1,win,798,0,0,1,0.72,0.7
eef00ebf,B,Instructions,26,block1,high_noise,1,loss,501,1,1,1,0.92,0.9
eef00ebf,B,Instructions,27,block1,high_noise,0,loss,599,0,1,0,0.5,0.66
eef00ebf,B,Instructions,28,block1,high_noise,1,loss,364,1,1,1,0.92,0.94
eef00ebf,B,Instructions,29,block1,high_noise,1,loss,432,1,1,1,0.64,0.64
eef00ebf,B,Instructions,30,block1,high_noise,1,win,349,1,1,0,0.16,0.4
eef00ebf,B,Instructions,31,block1,high_noise,1,loss,401,1,1,1,0.62,0.82
eef00ebf,B,Instructions,32,block1,high_noise,1,win,782,1,1,0,0.38,0.52
eef00ebf,B,Instructions,33,block1,high_noise,1,loss,467,1,1,1,0.64,0.86
eef00ebf,B,Instructions,34,block1,high_noise,0,win,280,1,0,0,0.4,0.52
eef00ebf,B,Instructions,35,block1,high_noise,1,loss,517,0,0,0,0.22,0.24
eef00ebf,B,Instructions,36,block1,high_noise,1,loss,333,0,0,0,0.1,0.1
eef00ebf,B,Instructions,37,block1,high_noise,1,loss,182,0,0,0,0.16,0.1
eef00ebf,B,Instructions,38,block1,high_noise,1,loss,469,0,0,0,0.06,0.04
eef00ebf,B,Instructions,39,block1,high_noise,1,win,649,0,0,1,0.04,0.0
eef00ebf,B,Instructions,40,block1,high_noise,1,win,349,0,0,1,0.18,0.16
eef00ebf,B,Instructions,41,block1,high_noise,1,win,265,0,0,1,0.58,0.62
eef00ebf,B,Instructions,42,block1,high_noise,1,win,467,0,0,1,0.8,0.86
